Date,Open,High,Low,Close,Volume,Adj Close
1985-01-01,21.200001,23.26,21.17,23.26,0,4.823119999999999
1985-02-01,23.139999,23.74,23.139999,23.360001,0,4.8438550000000005
1985-03-01,23.559998999999998,23.559998999999998,22.93,23.1,0,4.789942
1985-04-01,23.18,23.66,23.01,23.379998999999998,0,4.848001999999999
1985-05-01,23.299999,24.059998999999998,23.1,23.68,0,4.917363
1985-06-01,23.76,24.059998999999998,23.57,24.059998999999998,0,4.996273
1985-07-01,24.17,24.879998999999998,24.139999,24.299999,0,5.055273000000001
1985-08-01,24.459999,24.459999,23.870001000000002,24.32,0,5.0594339999999995
1985-09-01,24.34,24.34,23.48,23.52,0,4.8930050000000005
1985-10-01,23.700001,24.370001000000002,23.58,24.360001,0,5.077228
1985-11-01,24.5,26.059998999999998,24.49,26.059998999999998,0,5.43155
1985-12-01,25.889999,26.85,25.889999,26.700001,0,5.564941999999999
1986-01-01,26.68,27.15,24.48,27.15,0,5.670453
1986-02-01,27.33,29.35,27.33,29.35,0,6.129937
1986-03-01,29.290001,30.68,29.290001,30.68,0,6.407716000000001
1986-04-01,30.48,31.27,29.82,30.120001000000002,0,6.290757
1986-05-01,30.07,30.780001000000002,28.93,29.98,0,6.393414
1986-06-01,29.82,29.969998999999998,29.23,29.969998999999998,0,6.391282
1986-07-01,29.969998999999998,30.200001,27.620001000000002,27.620001000000002,0,5.903534
1986-08-01,27.620001000000002,29.6,27.549999,29.57,0,6.320329
1986-09-01,29.4,29.76,27.52,27.84,0,5.950557
1986-10-01,28.1,28.41,27.790001,28.41,0,6.082147
1986-11-01,28.41,28.52,27.530001000000002,28.209999,0,6.0393300000000005
1986-12-01,28.18,28.48,26.0,26.459999,0,5.831596
1987-01-01,26.1,28.34,26.1,28.25,0,6.2261
1987-02-01,28.379998999999998,29.719998999999998,28.379998999999998,29.719998999999998,0,6.560527
1987-03-01,29.700001,30.74,29.700001,29.950001,0,6.611299000000001
1987-04-01,30.02,30.73,28.83,29.42,0,6.4943040000000005
1987-05-01,29.450001,29.75,27.639999,28.23,0,6.365482
1987-06-01,28.290001,29.639999,28.23,29.5,0,6.65185
1987-07-01,29.450001,30.280001000000002,29.450001,30.280001000000002,0,6.841532000000001
1987-08-01,30.110001,31.540001,30.059998999999998,31.27,0,7.065214999999999
1987-09-01,30.98,30.98,29.959999,30.559998999999998,0,6.904796000000001
1987-10-01,30.790001,30.889999,21.690001000000002,23.24,0,5.259342
1987-11-01,23.49,23.49,21.440001000000002,21.440001000000002,0,4.851992
1987-12-01,21.540001,23.129998999999998,20.75,21.200001,0,4.985189
1988-01-01,21.809998999999998,23.059998999999998,21.549999,23.059998999999998,0,5.422568
1988-02-01,23.200001,24.440001000000002,23.120001000000002,24.440001000000002,0,5.747076
1988-03-01,24.43,24.809998999999998,24.18,24.280001000000002,0,5.709452
1988-04-01,24.110001,25.02,24.110001,24.6,0,5.7847
1988-05-01,24.620001000000002,24.77,23.700001,24.469998999999998,0,5.76241
1988-06-01,24.91,26.08,24.9,26.08,0,6.141547
1988-07-01,26.059998999999998,26.299999,25.34,25.809998999999998,0,6.088727
1988-08-01,25.93,26.02,24.82,25.16,0,5.935388
1988-09-01,24.98,26.16,24.98,26.16,0,6.1712940000000005
1988-10-01,26.110001,26.76,26.08,26.43,0,6.247829
1988-11-01,26.379998999999998,26.440001000000002,25.35,25.879998999999998,0,6.117814
1988-12-01,25.91,26.280001000000002,25.85,26.280001000000002,0,6.224355
1989-01-01,26.280001000000002,27.690001000000002,26.280001000000002,27.690001000000002,0,6.5583100000000005
