Date,Open,High,Low,Close,Volume,Adj Close
1987-07-01,14.999941,16.999933,14.999941,15.374939999999999,65500,4.16854
1987-08-01,15.374939999999999,17.499931,15.124941,16.499935,19500,4.473555999999999
1987-09-01,16.499935,16.624935,15.374939999999999,15.999937,12300,4.337994
1987-10-01,15.874938,15.874938,12.499951,15.624939000000001,20800,4.236322
1987-11-01,15.624939000000001,16.624935,15.499939000000001,15.874938,14300,4.304103
1987-12-01,15.874938,16.249937,14.624943,14.624943,12400,3.9651970000000003
1988-01-01,14.624943,15.749938,14.624943,15.499939000000001,9100,4.202431
1988-02-01,15.499939000000001,15.999937,15.374939999999999,15.749938,9000,4.270212
1988-03-01,15.624939000000001,15.999937,15.124941,15.249939999999999,9100,4.270212
1988-04-01,15.249939999999999,15.499939000000001,14.749943,15.124941,10800,4.2352099999999995
1988-05-01,14.999941,15.374939999999999,14.749943,15.249939999999999,7300,4.270212
1988-06-01,15.374939999999999,16.499935,15.374939999999999,16.124937,9100,4.658563
1988-07-01,15.999937,16.374935,15.749938,16.249937,5900,4.694676
1988-08-01,16.124937,16.874935,15.624939000000001,16.624935,9800,4.803015
1988-09-01,16.624935,16.874935,15.874938,15.999937,6600,4.765781
1988-10-01,15.999937,16.499935,15.749938,16.249937,7500,4.840247
1988-11-01,16.249937,16.374935,15.124941,15.749938,9100,4.6913160000000005
1988-12-01,15.749938,16.249937,14.999941,15.124941,9700,4.652862
1989-01-01,15.124941,15.874938,14.749943,15.749938,8500,4.845129
1989-02-01,15.499939000000001,15.999937,15.249939999999999,15.749938,6700,4.845129
1989-03-01,15.749938,15.874938,14.624943,14.749943,7100,4.688751
1989-04-01,14.749943,14.874942,13.874946,14.624943,12500,4.649015
1989-05-01,14.499944000000001,14.874942,14.124945,14.124945,10800,4.490075
1989-06-01,14.249945,15.249939999999999,13.499948000000002,13.624947,16600,4.479206
1989-07-01,13.624947,14.124945,12.999949,13.499948000000002,11400,4.4381129999999995
1989-08-01,13.499948000000002,14.374944000000001,13.249948999999999,14.124945,9800,4.643581
1989-09-01,14.249945,14.374944000000001,12.124952,12.249951,18500,4.182066000000001
1989-10-01,12.249951,12.999949,11.749953,12.74995,12000,4.3527629999999995
1989-11-01,12.624951,12.74995,11.374955,12.124952,12900,4.139392
1989-12-01,11.999952,12.124952,10.24996,10.499959,23800,3.7457339999999997
1990-01-01,10.499959,12.249951,10.499959,11.999952,10600,4.280839
1990-02-01,11.874953,12.499951,11.499953999999999,12.124952,8900,4.325431
1990-03-01,11.999952,12.624951,10.999956,10.999956,8200,4.08592
1990-04-01,10.999956,11.874953,10.374959,10.999956,9400,4.08592
1990-05-01,10.874957,11.749953,10.749957,11.374955,8200,4.225213
1990-06-01,11.249955,11.874953,10.749957,11.124956,11800,4.322343
1990-07-01,10.999956,11.124956,8.249967999999999,9.624962,14600,3.739555
1990-08-01,9.624962,9.749962,8.499967,9.249964,16300,3.593858
1990-09-01,9.124964,11.124956,8.874965,8.874965,11900,3.624989
1990-10-01,8.749966,9.499963000000001,8.499967,8.999965,19400,3.676045
1990-11-01,9.124964,9.499963000000001,8.499967,8.874965,11400,3.624989
1990-12-01,8.874965,9.374963000000001,7.624969999999999,7.999969,18100,3.4686779999999997
1991-01-01,8.124969,8.374967999999999,7.749969,8.124969,6200,3.522876
1991-02-01,8.124969,9.499963000000001,7.999969,9.249964,20800,4.010658
1991-03-01,9.374963000000001,10.24996,8.999965,9.499963000000001,17300,4.335845
1991-04-01,9.624962,9.749962,8.624966,8.749966,10600,3.9935419999999997
1991-05-01,8.374967999999999,10.499959,8.249967999999999,10.374959,13300,4.735199
1991-06-01,10.624958,11.499953999999999,9.874961,10.12496,14000,4.843801
1991-07-01,10.24996,10.499959,9.624962,9.624962,6500,4.6046
1991-08-01,9.749962,10.999956,9.624962,10.999956,8700,5.2624010000000006
1991-09-01,10.999956,11.124956,9.874961,9.999961,7000,5.020246
1991-10-01,9.999961,10.374959,9.749962,10.24996,6000,5.145752
1991-11-01,10.24996,10.874957,9.999961,10.624958,7500,5.334012
1991-12-01,10.624958,10.749957,9.499963000000001,9.749962,14600,5.139476
1992-01-01,9.749962,10.374959,9.374963000000001,10.12496,10600,5.337148
1992-02-01,10.12496,10.374959,9.749962,10.24996,9600,5.403039
1992-03-01,10.374959,10.749957,7.1249720000000005,7.999969,26900,4.35304
1992-04-01,7.999969,8.249967999999999,7.1249720000000005,7.2499720000000005,15500,3.944943
1992-05-01,7.2499720000000005,8.124969,7.2499720000000005,7.624969999999999,15800,4.148992
1992-06-01,7.499969999999999,7.749969,7.374971,7.499969999999999,14100,4.080976000000001
1992-07-01,7.499969999999999,7.999969,7.499969999999999,7.999969,12400,4.35304
1992-08-01,7.874969,7.999969,7.499969999999999,7.749969,15000,4.217008
1992-09-01,7.999969,7.999969,7.499969999999999,7.624969999999999,9800,4.285026
1992-10-01,7.624969999999999,7.624969999999999,6.124976,6.249976,19900,3.633433
1992-11-01,6.124976,7.874969,6.124976,7.2499720000000005,12600,4.214782
1992-12-01,7.2499720000000005,7.999969,7.1249720000000005,7.874969,18500,4.735994
1993-01-01,7.874969,8.999965,7.874969,8.874965,14300,5.33739
1993-02-01,8.749966,9.374963000000001,8.624966,9.124964,14700,5.487739
1993-03-01,9.124964,9.124964,6.624974000000001,7.874969,45900,4.816266000000001
1993-04-01,7.874969,8.124969,7.499969999999999,7.624969999999999,21700,4.663369
1993-05-01,7.624969999999999,8.124969,7.499969999999999,7.749969,21000,4.739818
1993-06-01,7.749969,8.249967999999999,7.624969999999999,8.124969,20300,5.050626
1993-07-01,7.999969,8.874965,7.999969,8.624966,19000,5.361434
1993-08-01,8.624966,8.999965,8.249967999999999,8.499967,18700,5.283732
1993-09-01,8.499967,8.749966,8.374967999999999,8.499967,15100,5.361435
1993-10-01,8.499967,9.124964,8.374967999999999,8.624966,15200,5.4402800000000004
1993-11-01,8.624966,9.499963000000001,8.499967,9.124964,38500,5.755658
1993-12-01,8.999965,9.249964,6.999973,7.624969999999999,29200,4.888369
1994-01-01,7.874969,8.374967999999999,7.624969999999999,7.749969,13800,4.968506
1994-02-01,7.749969,8.249967999999999,7.749969,7.999969,12500,5.12878
1994-03-01,7.874969,8.124969,7.374971,7.499969999999999,18100,4.808231
1994-04-01,7.374971,7.874969,7.374971,7.624969999999999,12100,4.888369
1994-05-01,7.624969999999999,7.874969,7.499969999999999,7.624969999999999,12000,4.888369
1994-06-01,7.624969999999999,8.499967,7.624969999999999,7.874969,17400,5.048643
1994-07-01,7.874969,8.374967999999999,7.874969,8.249967999999999,14600,5.289054
1994-08-01,8.249967999999999,8.624966,7.999969,8.249967999999999,18500,5.289054
1994-09-01,8.249967999999999,8.249967999999999,7.374971,7.874969,17300,5.048643
