Date,Open,High,Low,Close,Volume,Adj Close
1988-08-01,4375.0,4400.0,4250.0,4300.0,22200,4300.0
1988-09-01,4300.0,4900.0,4300.0,4800.0,11300,4800.0
1988-10-01,4800.0,4925.0,4675.0,4725.0,15800,4725.0
1988-11-01,4725.0,4800.0,4600.0,4700.0,15700,4700.0
1988-12-01,4750.0,5050.0,4675.0,4700.0,14500,4700.0
1989-01-01,4700.0,4975.0,4625.0,4925.0,11900,4925.0
1989-02-01,4950.0,5025.0,4700.0,4725.0,10400,4725.0
1989-03-01,4740.0,4975.0,4710.0,4950.0,10600,4950.0
1989-04-01,4950.0,6475.0,4950.0,6275.0,35700,6275.0
1989-05-01,6275.0,6475.0,5675.0,6425.0,18300,6425.0
1989-06-01,6425.0,7000.0,6350.0,6575.0,20500,6575.0
1989-07-01,6600.0,7525.0,6600.0,7500.0,17300,7500.0
1989-08-01,7550.0,8175.0,7525.0,7975.0,26200,7975.0
1989-09-01,7950.0,8750.0,7900.0,8625.0,26500,8625.0
1989-10-01,8625.0,8900.0,7950.0,8510.0,33600,8510.0
1989-11-01,8500.0,8500.0,8075.0,8250.0,14800,8250.0
1989-12-01,8250.0,8875.0,8250.0,8675.0,19200,8675.0
1990-01-01,8675.0,8725.0,6950.0,7455.0,49700,7455.0
1990-02-01,7455.0,7950.0,7075.0,7225.0,40400,7225.0
1990-03-01,7225.0,7475.0,6675.0,6725.0,32000,6725.0
1990-04-01,6700.0,7025.0,6575.0,6700.0,23200,6700.0
1990-05-01,6700.0,7675.0,6700.0,7150.0,20300,7150.0
1990-06-01,7150.0,7425.0,6910.0,7200.0,25600,7200.0
1990-07-01,7200.0,7325.0,6875.0,7000.0,25500,7000.0
1990-08-01,7025.0,7075.0,6000.0,6400.0,34500,6400.0
1990-09-01,6400.0,6425.0,5550.0,5875.0,35400,5875.0
1990-10-01,5950.0,6300.0,5500.0,5950.0,41600,5950.0
1990-11-01,5900.0,6350.0,5825.0,6345.0,25500,6345.0
1990-12-01,6345.0,6900.0,6250.0,6675.0,31800,6675.0
1991-01-01,6675.0,7400.0,6550.0,7400.0,29000,7400.0
1991-02-01,7400.0,8250.0,7400.0,8075.0,32400,8075.0
1991-03-01,8075.0,8275.0,7775.0,8025.0,22700,8025.0
1991-04-01,8025.0,8225.0,7760.0,8125.0,21600,8125.0
1991-05-01,8125.0,8750.0,8000.0,8750.0,19500,8750.0
1991-06-01,8750.0,8750.0,8300.0,8400.0,24700,8400.0
1991-07-01,8450.0,9000.0,8400.0,8525.0,6800,8525.0
1991-08-01,8525.0,9000.0,8500.0,8775.0,23400,8775.0
1991-09-01,8775.0,9000.0,8325.0,8875.0,35700,8875.0
1991-10-01,8875.0,9000.0,8400.0,8570.0,24400,8570.0
1991-11-01,8545.0,8545.0,8150.0,8350.0,46800,8350.0
1991-12-01,8350.0,9125.0,8300.0,9050.0,20200,9050.0
1992-01-01,8950.0,8950.0,8575.0,8850.0,26900,8850.0
1992-02-01,8875.0,8875.0,8625.0,8725.0,13500,8725.0
1992-03-01,8700.0,9000.0,8675.0,8950.0,15000,8950.0
1992-04-01,8950.0,9200.0,8850.0,9125.0,16500,9125.0
1992-05-01,9100.0,9150.0,9000.0,9100.0,9500,9100.0
1992-06-01,9100.0,9300.0,8875.0,9225.0,21300,9225.0
1992-07-01,9200.0,9525.0,9075.0,9525.0,14000,9525.0
1992-08-01,9500.0,9950.0,9050.0,9125.0,24600,9125.0
1992-09-01,9150.0,9425.0,9075.0,9400.0,13900,9400.0
1992-10-01,9425.0,9550.0,9150.0,9475.0,7700,9475.0
1992-11-01,9500.0,11050.0,9375.0,10725.0,17400,10725.0
1992-12-01,10675.0,11750.0,10475.0,11750.0,19500,11750.0
1993-01-01,11725.0,12850.0,11350.0,12100.0,19500,12100.0
1993-02-01,12200.0,12600.0,11875.0,12475.0,11800,12475.0
1993-03-01,12475.0,13200.0,12400.0,12750.0,13000,12750.0
1993-04-01,12800.0,12800.0,11800.0,12650.0,19400,12650.0
1993-05-01,12700.0,15150.0,12600.0,15000.0,21600,15000.0
1993-06-01,15100.0,16200.0,14350.0,15400.0,20500,15400.0
1993-07-01,15300.0,16100.0,15100.0,16000.0,3200,16000.0
1993-08-01,16000.0,17800.0,15950.0,17525.0,16900,17525.0
1993-09-01,17475.0,17550.0,16350.0,16675.0,11800,16675.0
1993-10-01,16675.0,17700.0,16520.0,17250.0,12500,17250.0
1993-11-01,17350.0,17800.0,17100.0,17250.0,10700,17250.0
1993-12-01,17300.0,17550.0,16200.0,16325.0,11000,16325.0
1994-01-01,16375.0,16800.0,15700.0,16200.0,12500,16200.0
1994-02-01,16250.0,16500.0,15250.0,15450.0,10200,15450.0
1994-03-01,15450.0,16900.0,15150.0,15925.0,10700,15925.0
1994-04-01,15825.0,16700.0,15400.0,16100.0,17500,16100.0
1994-05-01,16150.0,16500.0,16100.0,16100.0,7500,16100.0
1994-06-01,16105.0,16550.0,16100.0,16100.0,8900,16100.0
1994-07-01,16100.0,19700.0,16100.0,19600.0,16000,19600.0
1994-08-01,19750.0,19750.0,18250.0,19100.0,17300,19100.0
1994-09-01,19050.0,19100.0,18750.0,18950.0,4700,18950.0
1994-10-01,18950.0,20475.0,18200.0,20250.0,10800,20250.0
1994-11-01,20300.0,20700.0,19500.0,20525.0,11500,20525.0
1994-12-01,20525.0,20550.0,19550.0,20400.0,13200,20400.0
1995-01-01,20500.0,24650.0,20250.0,24600.0,30500,24600.0
1995-02-01,24700.0,25200.0,21350.0,22275.0,33800,22275.0
1995-03-01,22175.0,22900.0,21550.0,22650.0,21200,22650.0
1995-04-01,22550.0,22600.0,21500.0,21600.0,13200,21600.0
1995-05-01,21650.0,23250.0,21650.0,22700.0,15100,22700.0
1995-06-01,22600.0,24450.0,22125.0,23450.0,9600,23450.0
1995-07-01,23450.0,24750.0,23400.0,24750.0,12100,24750.0
1995-08-01,25000.0,25500.0,24200.0,25500.0,13100,25500.0
1995-09-01,25500.0,30600.0,25500.0,29400.0,18200,29400.0
1995-10-01,29500.0,29950.0,29250.0,29500.0,13500,29500.0
1995-11-01,29500.0,32600.0,28850.0,31300.0,23500,31300.0
1995-12-01,31300.0,33400.0,31300.0,32100.0,21600,32100.0
1996-01-01,32000.0,32200.0,29800.0,31900.0,37800,31900.0
1996-02-01,31700.0,35800.0,31600.0,35500.0,36000,35500.0
1996-03-01,35550.0,38000.0,32800.0,33850.0,30000,33850.0
1996-04-01,33850.0,35300.0,31100.0,33500.0,16500,33500.0
1996-05-01,33500.0,36000.0,30000.0,30500.0,25600,30500.0
1996-06-01,30500.0,33200.0,30100.0,30700.0,17100,30700.0
1996-07-01,31200.0,32750.0,30500.0,30900.0,15200,30900.0
1996-08-01,30800.0,33500.0,30700.0,31300.0,11300,31300.0
1996-09-01,31100.0,32800.0,31000.0,32150.0,10200,32150.0
1996-10-01,32100.0,32800.0,31500.0,32400.0,19400,32400.0
1996-11-01,32600.0,33900.0,32300.0,33200.0,15500,33200.0
1996-12-01,33200.0,36500.0,32200.0,34100.0,20900,34100.0
1997-01-01,33900.0,35100.0,33000.0,34800.0,19600,34800.0
1997-02-01,34700.0,37400.0,34500.0,35500.0,18400,35500.0
1997-03-01,35400.0,37900.0,35400.0,36200.0,21400,36200.0
1997-04-01,36400.0,38500.0,35900.0,38000.0,22500,38000.0
1997-05-01,38000.0,44100.0,37700.0,43000.0,21700,43000.0
1997-06-01,43200.0,48600.0,42800.0,47200.0,22700,47200.0
1997-07-01,47400.0,48300.0,46000.0,47200.0,11700,47200.0
1997-08-01,47500.0,47600.0,41300.0,41500.0,17500,41500.0
1997-09-01,41600.0,45500.0,41600.0,44800.0,14500,44800.0
1997-10-01,44800.0,47200.0,42500.0,43700.0,13800,43700.0
1997-11-01,43900.0,46400.0,43700.0,45300.0,12500,45300.0
1997-12-01,45600.0,47100.0,44800.0,46000.0,11000,46000.0
1998-01-01,46000.0,50500.0,45800.0,50300.0,21100,50300.0
1998-02-01,50800.0,55800.0,50800.0,55800.0,21900,55800.0
1998-03-01,55900.0,69500.0,55900.0,67200.0,31500,67200.0
1998-04-01,67500.0,71000.0,65800.0,68600.0,20400,68600.0
1998-05-01,68900.0,74600.0,68000.0,70700.0,22300,70700.0
1998-06-01,70400.0,84000.0,70400.0,78305.0,47500,78305.0
1998-07-01,78200.0,78500.0,68300.0,70105.0,59500,70105.0
1998-08-01,70300.0,72800.0,60300.0,60500.0,39500,60500.0
1998-09-01,59800.0,65300.0,57000.0,59600.0,64800,59600.0
1998-10-01,59000.0,68500.0,57700.0,64500.0,63600,64500.0
1998-11-01,64700.0,70100.0,64600.0,67900.0,30700,67900.0
1998-12-01,67200.0,71000.0,58400.0,70000.0,79800,70000.0
1999-01-01,70400.0,70900.0,61900.0,65000.0,78300,65000.0
1999-02-01,67000.0,77500.0,66600.0,71100.0,52100,71100.0
1999-03-01,71200.0,81100.0,71200.0,71400.0,43600,71400.0
1999-04-01,72100.0,78100.0,71100.0,76400.0,31500,76400.0
1999-05-01,76700.0,78600.0,71000.0,72000.0,31100,72000.0
1999-06-01,71900.0,74400.0,68300.0,68900.0,23000,68900.0
1999-07-01,69100.0,73000.0,67200.0,67805.0,29500,67805.0
1999-08-01,67400.0,67705.0,61700.0,64200.0,22000,64200.0
1999-09-01,64000.0,64700.0,54600.0,55000.0,40500,55000.0
1999-10-01,55500.0,63900.0,54200.0,63900.0,47100,63900.0
1999-11-01,64400.0,66900.0,57000.0,57300.0,39600,57300.0
1999-12-01,57000.0,58200.0,52000.0,56100.0,49500,56100.0
2000-01-01,56100.0,58000.0,51000.0,51200.0,36500,51200.0
2000-02-01,51800.0,52000.0,43000.0,44000.0,93300,44000.0
2000-03-01,44000.0,57800.0,40800.0,57200.0,83600,57200.0
2000-04-01,56000.0,60200.0,53400.0,59300.0,60400,59300.0
2000-05-01,59200.0,60000.0,51800.0,58600.0,34500,58600.0
2000-06-01,58800.0,60800.0,52600.0,53800.0,32100,53800.0
2000-07-01,53700.0,58300.0,51600.0,55100.0,50500,55100.0
2000-08-01,55300.0,63200.0,54700.0,57700.0,50200,57700.0
2000-09-01,57900.0,64400.0,55100.0,64400.0,59600,64400.0
2000-10-01,64000.0,64400.0,53500.0,63700.0,48800,63700.0
2000-11-01,63200.0,66500.0,60950.0,65900.0,51000,65900.0
2000-12-01,65800.0,71300.0,64900.0,71000.0,46200,71000.0
2001-01-01,71500.0,74600.0,64700.0,68400.0,40100,68400.0
2001-02-01,68200.0,72000.0,67500.0,70300.0,28800,70300.0
2001-03-01,70000.0,72100.0,63000.0,65450.0,31000,65450.0
2001-04-01,65450.0,69700.0,62800.0,68000.0,26900,68000.0
2001-05-01,68400.0,69790.0,66800.0,68700.0,21900,68700.0
2001-06-01,68600.0,69800.0,64750.0,69400.0,24400,69400.0
2001-07-01,69400.0,70900.0,67600.0,69200.0,24600,69200.0
2001-08-01,69400.0,69990.0,67700.0,69400.0,19000,69400.0
2001-09-01,69400.0,70800.0,59000.0,70000.0,102500,70000.0
2001-10-01,69500.0,75300.0,68400.0,71200.0,64900,71200.0
2001-11-01,70800.0,73000.0,66600.0,70000.0,27000,70000.0
2001-12-01,70000.0,75600.0,67500.0,75600.0,25300,75600.0
2002-01-01,74800.0,74900.0,71200.0,73900.0,22100,73900.0
2002-02-01,73900.0,74000.0,72100.0,73000.0,22200,73000.0
2002-03-01,73000.0,74500.0,69000.0,71100.0,36600,71100.0
2002-04-01,70900.0,73500.0,69700.0,73450.0,35300,73450.0
2002-05-01,73700.0,78500.0,72600.0,74600.0,33700,74600.0
2002-06-01,74900.0,75400.0,66500.0,66800.0,49000,66800.0
2002-07-01,67800.0,70600.0,59600.0,68300.0,65900,68300.0
2002-08-01,68800.0,75600.0,68000.0,73000.0,25600,73000.0
2002-09-01,73000.0,75900.0,69900.0,73900.0,27800,73900.0
2002-10-01,74200.0,75000.0,67800.0,74190.0,41500,74190.0
2002-11-01,73800.0,74700.0,69700.0,72300.0,29500,72300.0
2002-12-01,73000.0,73200.0,69100.0,72750.0,29600,72750.0
2003-01-01,72650.0,73005.0,66500.0,67600.0,42900,67600.0
2003-02-01,67600.0,68490.0,60600.0,61700.0,40400,61700.0
2003-03-01,63000.0,69500.0,62900.0,63800.0,42200,63800.0
2003-04-01,64600.0,73600.0,64305.0,69815.0,42200,69815.0
2003-05-01,70100.0,74200.0,69700.0,71000.0,46800,71000.0
2003-06-01,71000.0,75500.0,70850.0,72500.0,45100,72500.0
2003-07-01,72505.0,74500.0,70900.0,72010.0,51100,72010.0
2003-08-01,72000.0,76400.0,71700.0,75775.0,47100,75775.0
2003-09-01,76000.0,76300.0,74300.0,75000.0,31600,75000.0
2003-10-01,75200.0,78100.0,75150.0,77810.0,27700,77810.0
2003-11-01,78100.0,84500.0,78100.0,83750.0,28300,83750.0
2003-12-01,84100.0,84700.0,82100.0,84250.0,25400,84250.0
2004-01-01,84250.0,90500.0,84000.0,89490.0,38300,89490.0
2004-02-01,89200.0,95700.0,89000.0,94500.0,27800,94500.0
2004-03-01,94500.0,94900.0,90700.0,93300.0,26200,93300.0
2004-04-01,93200.0,95650.0,91800.0,93390.0,23100,93390.0
2004-05-01,93700.0,93700.0,85100.0,89000.0,34000,89000.0
2004-06-01,89100.0,90300.0,86000.0,88950.0,19700,88950.0
2004-07-01,89100.0,90750.0,86550.0,87250.0,24600,87250.0
2004-08-01,86600.0,87010.0,83400.0,87000.0,23500,87000.0
2004-09-01,86800.0,87500.0,85900.0,86650.0,24800,86650.0
2004-10-01,86500.0,86600.0,81150.0,84250.0,32700,84250.0
2004-11-01,84600.0,86350.0,81600.0,83700.0,38800,83700.0
2004-12-01,83500.0,89500.0,83250.0,87900.0,47700,87900.0
2005-01-01,87910.0,90500.0,85400.0,89900.0,37500,89900.0
2005-02-01,89800.0,92000.0,89800.0,90200.0,26500,90200.0
2005-03-01,90500.0,91050.0,84500.0,87000.0,43500,87000.0
2005-04-01,86500.0,88900.0,82000.0,84350.0,73200,84350.0
2005-05-01,84900.0,86210.0,82400.0,84100.0,42000,84100.0
2005-06-01,84300.0,84700.0,82300.0,83500.0,27300,83500.0
2005-07-01,83800.0,85450.0,83350.0,83500.0,19800,83500.0
2005-08-01,83825.0,85200.0,82400.0,83150.0,29000,83150.0
2005-09-01,83290.0,84600.0,78800.0,82000.0,65700,82000.0
2005-10-01,82500.0,85900.0,82100.0,85900.0,47100,85900.0
2005-11-01,85990.0,90900.0,85790.0,89390.0,46500,89390.0
2005-12-01,89500.0,91200.0,88350.0,88620.0,31500,88620.0
2006-01-01,88250.0,90300.0,88250.0,89490.0,37500,89490.0
2006-02-01,89100.0,89190.0,86200.0,86800.0,28900,86800.0
2006-03-01,86800.0,90600.0,86700.0,90350.0,41800,90350.0
2006-04-01,90500.0,90650.0,85400.0,89000.0,45600,89000.0
2006-05-01,89000.0,93100.0,88000.0,92290.0,61100,92290.0
2006-06-01,92340.0,92600.0,89500.0,91659.0,44600,91659.0
2006-07-01,91800.0,92100.0,89400.0,91600.0,40000,91600.0
2006-08-01,91600.0,96700.0,91300.0,96097.0,33400,96097.0
2006-09-01,95900.0,97100.0,92875.0,95800.0,32300,95800.0
2006-10-01,95200.0,105500.0,95200.0,105475.0,44500,105475.0
2006-11-01,105475.0,108800.0,103300.0,107100.0,42100,107100.0
2006-12-01,107300.0,114500.0,105900.0,109990.0,37900,109990.0
2007-01-01,110400.0,110600.0,106100.0,110050.0,40800,110050.0
2007-02-01,110200.0,110700.0,103800.0,106190.0,43300,106190.0
2007-03-01,105400.0,109700.0,104800.0,108990.0,33800,108990.0
2007-04-01,108300.0,110000.0,107600.0,109200.0,29800,109200.0
2007-05-01,109000.0,110490.0,108000.0,109490.0,53200,109490.0
2007-06-01,109500.0,109900.0,107200.0,109475.0,41200,109475.0
2007-07-01,109500.0,112000.0,108600.0,110000.0,40700,110000.0
2007-08-01,110000.0,120800.0,109400.0,118390.0,48800,118390.0
2007-09-01,118000.0,120200.0,116300.0,118510.0,30600,118510.0
2007-10-01,119000.0,132500.0,118400.0,132500.0,45700,132500.0
2007-11-01,131800.0,140700.0,131000.0,140100.0,86700,140100.0
2007-12-01,140900.0,151650.0,131600.0,141600.0,71800,141600.0
2008-01-01,141800.0,145000.0,126100.0,136000.0,80200,136000.0
2008-02-01,136700.0,145900.0,134000.0,140000.0,56100,140000.0
2008-03-01,138500.0,139000.0,127100.0,133400.0,74400,133400.0
2008-04-01,134800.0,135500.0,126300.0,133850.0,69800,133850.0
2008-05-01,133950.0,135000.0,121200.0,134650.0,93000,134650.0
2008-06-01,134800.0,135450.0,119450.0,120750.0,60400,120750.0
2008-07-01,119600.0,120710.0,111000.0,114450.0,84500,114450.0
2008-08-01,115200.0,120100.0,112900.0,116600.0,73700,116600.0
2008-09-01,117500.0,147000.0,115500.0,130600.0,155300,130600.0
2008-10-01,132500.0,140900.0,102010.0,115490.0,192000,115490.0
2008-11-01,115490.0,119200.0,74100.0,104000.0,217700,104000.0
2008-12-01,96000.0,107500.0,90000.0,96600.0,122300,96600.0
2009-01-01,95200.0,102600.0,85000.0,89502.0,97800,89502.0
2009-02-01,86901.0,91300.0,73500.0,78600.0,158900,78600.0
2009-03-01,74300.0,91900.0,70050.0,86700.0,160900,86700.0
2009-04-01,85800.0,95500.0,83957.0,94000.0,112300,94000.0
2009-05-01,93400.0,95499.0,87310.0,91600.0,86300,91600.0
2009-06-01,92700.0,93010.0,85155.0,90000.0,74800,90000.0
2009-07-01,89900.0,97900.0,84600.0,97000.0,74500,97000.0
2009-08-01,97950.0,108450.0,96500.0,100850.0,92500,100850.0
2009-09-01,100350.0,104875.0,95270.0,101000.0,86900,101000.0
2009-10-01,100300.0,102370.0,97870.0,99000.0,85000,99000.0
2009-11-01,99750.0,105980.0,98400.0,100600.0,119300,100600.0
2009-12-01,101300.0,101300.0,97950.0,99200.0,109400,99200.0
2010-01-01,99350.0,116650.0,97205.0,114600.0,331800,114600.0
2010-02-01,116640.0,120155.0,107416.0,119800.0,602600,119800.0
2010-03-01,119850.0,140711.0,118700.0,121800.0,163000,121800.0
2010-04-01,122210.0,122908.0,113506.0,115325.0,83000,115325.0
2010-05-01,116190.0,118116.0,102751.0,105910.0,93300,105910.0
2010-06-01,105389.0,122300.0,104502.0,120000.0,113700,120000.0
2010-07-01,119394.0,120266.0,114448.0,117000.0,92300,117000.0
2010-08-01,118400.0,121385.0,113622.0,118675.0,59300,118675.0
2010-09-01,118900.0,128730.0,118446.0,124500.0,80200,124500.0
2010-10-01,124850.0,126568.0,118201.0,119300.0,62400,119300.0
2010-11-01,119500.0,125649.0,118259.0,120200.0,66400,120200.0
2010-12-01,121122.0,122070.0,118789.0,120450.0,54900,120450.0
2011-01-01,120550.0,125036.0,118792.0,122425.0,61400,122425.0
2011-02-01,123000.0,131463.0,123000.0,131300.0,56500,131300.0
2011-03-01,131400.0,131400.0,121500.0,125300.0,51900,125300.0
2011-04-01,126000.0,126100.0,119683.0,124750.0,52600,124750.0
2011-05-01,123100.0,123830.0,115860.0,118775.0,40100,118775.0
2011-06-01,118020.0,118340.0,109925.0,116105.0,52400,116105.0
2011-07-01,115230.0,117250.0,111246.0,111500.0,47400,111500.0
2011-08-01,113400.0,113445.0,100265.0,109769.0,89100,109769.0
2011-09-01,109374.0,111555.0,98952.0,106800.0,77200,106800.0
2011-10-01,107600.0,120755.0,104701.0,116950.0,69300,116950.0
2011-11-01,114330.0,118500.0,110092.0,118500.0,63800,118500.0
2011-12-01,116900.0,118373.0,110741.0,114755.0,50100,114755.0
2012-01-01,115850.0,120000.0,113855.0,117925.0,50000,117925.0
2012-02-01,118251.0,120627.0,116850.0,117934.0,63100,117934.0
2012-03-01,118400.0,123578.0,117301.0,121900.0,61000,121900.0
2012-04-01,121950.0,123000.0,117551.0,120800.0,52500,120800.0
2012-05-01,120800.0,123868.0,118252.0,118850.0,62700,118850.0
2012-06-01,118000.0,124950.0,118000.0,124945.0,59000,124945.0
2012-07-01,124895.0,128109.0,123227.0,127445.0,53000,127445.0
2012-08-01,127500.0,129040.0,123418.0,126560.0,41300,126560.0
2012-09-01,126340.0,134892.0,126077.0,132700.0,59800,132700.0
2012-10-01,132630.0,136345.0,129264.0,129505.0,56900,129505.0
2012-11-01,130053.0,132956.0,125950.0,131916.0,63600,131916.0
2012-12-01,132373.0,136208.0,130432.0,134060.0,121600,134060.0
2013-01-01,136850.0,147475.0,136850.0,145875.0,61400,145875.0
2013-02-01,146759.0,153739.0,145010.0,152600.0,53200,152600.0
2013-03-01,152364.0,156634.0,150800.0,156280.0,56500,156280.0
2013-04-01,155800.0,161969.0,154145.0,159000.0,46800,159000.0
2013-05-01,159360.0,172450.0,159100.0,171300.0,55600,171300.0
2013-06-01,171900.0,173810.0,164548.0,168600.0,52800,168600.0
2013-07-01,169200.0,178900.0,167520.0,173900.0,29100,173900.0
2013-08-01,175600.0,178547.0,166367.0,167050.0,300,167050.0
2013-09-01,168333.0,176783.0,166168.0,170410.0,400,170410.0
2013-10-01,170438.0,176465.0,166510.0,172994.0,400,172994.0
